data,pattern,vertex_count,edge_count,diameter,girth,radius,avg_path_length,avg_eigenvector_centrality,max_eigenvector_centrality,min_eigenvector_centrality,avg_eccentricity,max_eccentricity,min_eccentricity,is_bipartite,is_connected,density,avg_degree,max_degree,min_degree,edge_connectivity,vertex_connectivity,label_count,label_max,label_min,label_mean,label_std
eu2005,query_dense_32_45,32,390,5,3,3.0,1.845,0.567,1.0,0.002,3.875,5.0,3.0,False,True,0.786,24.375,48,4,4,1,22,4,1,1.455,0.8
eu2005,query_dense_16_45,16,52,8,3,4.0,3.15,0.393,1.0,0.002,6.125,8.0,4.0,False,True,0.433,6.5,10,2,2,1,11,4,1,1.455,0.934
eu2005,query_dense_4_13,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
eu2005,query_dense_4_148,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,3,2,1,1.333,0.577
eu2005,query_sparse_32_148,32,88,15,3,8.0,6.067,0.193,1.0,0.0,11.844,15.0,8.0,False,True,0.177,5.5,12,2,2,1,22,3,1,1.455,0.671
eu2005,query_dense_16_187,16,130,3,3,2.0,1.567,0.679,1.0,0.064,2.562,3.0,2.0,False,True,1.083,16.25,26,2,2,1,15,2,1,1.067,0.258
eu2005,query_sparse_8_77,8,22,3,3,2.0,1.821,0.665,1.0,0.209,2.625,3.0,2.0,False,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_24_148,24,252,2,3,1.0,1.543,0.582,1.0,0.127,1.958,2.0,1.0,False,True,0.913,21.0,46,10,10,2,16,4,1,1.5,0.816
eu2005,query_dense_32_128,32,170,7,3,4.0,2.669,0.313,1.0,0.005,5.219,7.0,4.0,False,True,0.343,10.625,34,2,2,1,19,4,1,1.684,0.885
eu2005,query_dense_32_47,32,206,2,3,1.0,1.792,0.341,1.0,0.227,1.938,2.0,1.0,False,True,0.415,12.875,62,6,6,2,23,3,1,1.391,0.583
eu2005,query_sparse_32_3,32,88,11,3,6.0,3.718,0.326,1.0,0.0,8.156,11.0,6.0,False,True,0.177,5.5,18,2,2,1,22,3,1,1.455,0.739
eu2005,query_dense_32_125,32,354,2,3,1.0,1.643,0.466,1.0,0.158,1.969,2.0,1.0,False,True,0.714,22.125,62,10,10,4,20,4,1,1.6,0.94
eu2005,query_dense_8_7,8,32,2,3,2.0,1.429,0.786,1.0,0.448,2.0,2.0,2.0,False,True,1.143,8.0,12,4,4,2,8,1,1,1.0,0.0
eu2005,query_dense_8_11,8,30,2,3,1.0,1.464,0.668,1.0,0.299,1.875,2.0,1.0,False,True,1.071,7.5,14,4,4,1,8,1,1,1.0,0.0
eu2005,query_sparse_24_63,24,66,7,3,4.0,2.964,0.313,1.0,0.021,5.167,7.0,4.0,False,True,0.239,5.5,18,2,2,1,20,2,1,1.2,0.41
eu2005,query_sparse_16_161,16,44,9,3,5.0,4.142,0.349,1.0,0.0,7.688,9.0,5.0,False,True,0.367,5.5,12,2,2,1,14,3,1,1.143,0.535
eu2005,query_sparse_32_155,32,88,14,3,7.0,6.022,0.202,1.0,0.0,11.562,14.0,7.0,False,True,0.177,5.5,14,2,2,1,20,3,1,1.6,0.754
eu2005,query_dense_24_52,24,80,8,3,5.0,3.685,0.272,1.0,0.007,6.458,8.0,5.0,False,True,0.29,6.667,12,4,2,1,20,2,1,1.2,0.41
eu2005,query_sparse_16_52,16,44,11,3,6.0,3.992,0.353,1.0,0.0,8.375,11.0,6.0,False,True,0.367,5.5,12,2,2,1,11,3,1,1.455,0.688
eu2005,query_dense_24_27,24,166,2,3,1.0,1.699,0.425,1.0,0.218,1.917,2.0,1.0,False,True,0.601,13.833,46,4,4,2,19,3,1,1.263,0.562
eu2005,query_sparse_16_186,16,44,4,3,2.0,2.175,0.364,1.0,0.121,3.125,4.0,2.0,False,True,0.367,5.5,20,2,2,1,13,3,1,1.231,0.599
eu2005,query_sparse_32_84,32,88,13,3,7.0,5.131,0.257,1.0,0.0,10.562,13.0,7.0,False,True,0.177,5.5,14,2,2,1,23,3,1,1.391,0.583
eu2005,query_sparse_8_16,8,22,3,3,2.0,1.714,0.575,1.0,0.225,2.5,3.0,2.0,False,True,0.786,5.5,12,2,2,1,6,2,1,1.333,0.516
eu2005,query_sparse_24_105,24,66,7,3,4.0,3.225,0.349,1.0,0.029,5.458,7.0,4.0,False,True,0.239,5.5,12,2,2,1,20,2,1,1.2,0.41
eu2005,query_dense_8_174,8,28,2,3,1.0,1.5,0.609,1.0,0.432,1.875,2.0,1.0,False,True,1.0,7.0,14,4,4,1,8,1,1,1.0,0.0
eu2005,query_dense_4_98,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
eu2005,query_dense_16_105,16,122,2,3,1.0,1.492,0.631,1.0,0.44,1.75,2.0,1.0,False,True,1.017,15.25,30,8,8,4,11,3,1,1.455,0.688
eu2005,query_sparse_16_162,16,44,5,3,3.0,2.442,0.377,1.0,0.099,4.0,5.0,3.0,False,True,0.367,5.5,18,2,2,1,13,2,1,1.231,0.439
eu2005,query_sparse_32_5,32,88,8,3,5.0,3.476,0.351,1.0,0.015,6.188,8.0,5.0,False,True,0.177,5.5,12,2,2,1,22,5,1,1.455,0.912
eu2005,query_dense_32_87,32,138,8,3,4.0,3.51,0.301,1.0,0.01,6.25,8.0,4.0,False,True,0.278,8.625,14,4,2,1,22,3,1,1.455,0.739
eu2005,query_sparse_32_69,32,88,11,3,6.0,4.484,0.214,1.0,0.0,8.656,11.0,6.0,False,True,0.177,5.5,18,2,2,1,23,3,1,1.391,0.722
eu2005,query_sparse_32_31,32,88,7,3,4.0,3.502,0.43,1.0,0.056,5.812,7.0,4.0,False,True,0.177,5.5,14,2,2,1,23,2,1,1.391,0.499
eu2005,query_dense_16_49,16,52,4,3,2.0,2.183,0.396,1.0,0.082,3.25,4.0,2.0,False,True,0.433,6.5,20,2,2,1,12,3,1,1.333,0.651
eu2005,query_dense_32_150,32,566,2,3,2.0,1.429,0.676,1.0,0.513,2.0,2.0,2.0,False,True,1.141,35.375,60,22,22,11,24,3,1,1.333,0.565
eu2005,query_dense_16_41,16,184,2,3,1.0,1.233,0.827,1.0,0.654,1.5,2.0,1.0,False,True,1.533,23.0,30,16,16,8,11,3,1,1.455,0.688
eu2005,query_sparse_8_88,8,22,4,3,2.0,1.857,0.596,1.0,0.092,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_8_178,8,34,2,3,1.0,1.393,0.732,1.0,0.206,1.875,2.0,1.0,False,True,1.214,8.5,14,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_24_40,24,202,5,3,3.0,2.391,0.524,1.0,0.001,4.208,5.0,3.0,False,True,0.732,16.833,30,4,2,1,16,5,1,1.5,1.033
eu2005,query_dense_32_187,32,210,5,3,3.0,2.256,0.371,1.0,0.007,4.062,5.0,3.0,False,True,0.423,13.125,44,4,4,1,18,3,1,1.778,0.878
eu2005,query_dense_24_47,24,160,3,3,2.0,1.725,0.414,1.0,0.161,2.208,3.0,2.0,False,True,0.58,13.333,44,4,4,2,21,3,1,1.143,0.478
eu2005,query_dense_32_10,32,648,2,3,1.0,1.347,0.738,1.0,0.483,1.719,2.0,1.0,False,True,1.306,40.5,62,22,22,11,22,3,1,1.455,0.671
eu2005,query_dense_8_65,8,32,3,3,2.0,1.5,0.773,1.0,0.391,2.375,3.0,2.0,False,True,1.143,8.0,10,4,4,2,7,2,1,1.143,0.378
eu2005,query_sparse_8_178,8,22,3,3,2.0,1.679,0.704,1.0,0.318,2.375,3.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
eu2005,query_sparse_16_132,16,44,8,3,4.0,3.225,0.359,1.0,0.029,6.0,8.0,4.0,False,True,0.367,5.5,12,4,2,1,13,3,1,1.231,0.599
eu2005,query_sparse_8_57,8,22,4,3,2.0,1.893,0.662,1.0,0.201,3.125,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_16_127,16,72,5,3,3.0,2.225,0.463,1.0,0.005,4.125,5.0,3.0,False,True,0.6,9.0,20,2,2,1,13,3,1,1.231,0.599
eu2005,query_sparse_32_180,32,88,9,3,5.0,3.421,0.268,1.0,0.006,6.531,9.0,5.0,False,True,0.177,5.5,22,2,2,1,24,3,1,1.333,0.565
eu2005,query_dense_16_112,16,128,2,3,1.0,1.467,0.636,1.0,0.416,1.875,2.0,1.0,False,True,1.067,16.0,30,8,8,4,14,2,1,1.143,0.363
eu2005,query_sparse_16_192,16,44,5,3,3.0,2.55,0.447,1.0,0.106,4.062,5.0,3.0,False,True,0.367,5.5,12,2,2,1,14,3,1,1.143,0.535
eu2005,query_dense_8_121,8,28,2,3,1.0,1.5,0.63,1.0,0.329,1.875,2.0,1.0,False,True,1.0,7.0,14,4,4,1,8,1,1,1.0,0.0
eu2005,query_dense_24_118,24,372,2,3,1.0,1.326,0.749,1.0,0.571,1.75,2.0,1.0,False,True,1.348,31.0,46,20,20,10,18,2,1,1.333,0.485
eu2005,query_sparse_8_123,8,22,4,3,2.0,1.929,0.632,1.0,0.099,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
eu2005,query_sparse_8_137,8,22,4,3,2.0,1.893,0.617,1.0,0.15,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_32_16,32,170,7,3,4.0,2.94,0.298,1.0,0.0,5.594,7.0,4.0,False,True,0.343,10.625,24,2,2,1,23,3,1,1.391,0.583
eu2005,query_dense_16_82,16,136,2,3,2.0,1.433,0.693,1.0,0.498,2.0,2.0,2.0,False,True,1.133,17.0,28,10,10,5,13,3,1,1.231,0.599
eu2005,query_sparse_8_55,8,22,4,3,2.0,1.821,0.595,1.0,0.152,3.0,4.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_32_79,32,562,2,3,2.0,1.433,0.668,1.0,0.508,2.0,2.0,2.0,False,True,1.133,35.125,60,22,22,11,22,3,1,1.455,0.671
eu2005,query_dense_24_7,24,218,3,3,2.0,1.674,0.572,1.0,0.092,2.625,3.0,2.0,False,True,0.79,18.167,42,4,4,1,15,3,1,1.6,0.737
eu2005,query_sparse_8_191,8,22,4,3,2.0,2.0,0.586,1.0,0.057,3.375,4.0,2.0,False,True,0.786,5.5,10,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_24_134,24,140,2,3,1.0,1.746,0.364,1.0,0.129,1.958,2.0,1.0,False,True,0.507,11.667,46,2,2,1,17,3,1,1.412,0.618
eu2005,query_sparse_24_99,24,66,10,3,5.0,3.627,0.345,1.0,0.0,7.5,10.0,5.0,False,True,0.239,5.5,14,2,2,1,17,2,1,1.412,0.507
eu2005,query_dense_24_73,24,94,8,3,4.0,3.275,0.292,1.0,0.001,6.292,8.0,4.0,False,True,0.341,7.833,24,4,2,1,19,2,1,1.263,0.452
eu2005,query_sparse_32_132,32,88,19,3,10.0,7.835,0.212,1.0,0.0,15.344,19.0,10.0,False,True,0.177,5.5,12,2,2,1,23,3,1,1.391,0.583
eu2005,query_sparse_16_48,16,44,5,3,3.0,2.342,0.45,1.0,0.114,3.688,5.0,3.0,False,True,0.367,5.5,14,2,2,1,13,2,1,1.231,0.439
eu2005,query_dense_8_145,8,28,2,3,1.0,1.5,0.63,1.0,0.248,1.875,2.0,1.0,False,True,1.0,7.0,14,2,2,1,6,3,1,1.333,0.816
eu2005,query_dense_32_5,32,700,2,3,1.0,1.294,0.779,1.0,0.46,1.656,2.0,1.0,False,True,1.411,43.75,62,22,22,11,22,5,1,1.455,0.912
eu2005,query_dense_8_153,8,34,2,3,1.0,1.393,0.725,1.0,0.209,1.875,2.0,1.0,False,True,1.214,8.5,14,2,2,1,7,2,1,1.143,0.378
eu2005,query_sparse_32_131,32,88,13,3,7.0,5.052,0.224,1.0,0.0,10.031,13.0,7.0,False,True,0.177,5.5,12,2,2,1,20,3,1,1.6,0.681
eu2005,query_dense_8_196,8,26,4,3,2.0,2.0,0.643,1.0,0.017,3.5,4.0,2.0,False,True,0.929,6.5,10,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_16_108,16,92,2,3,1.0,1.617,0.481,1.0,0.322,1.938,2.0,1.0,False,True,0.767,11.5,30,6,6,1,12,3,1,1.333,0.651
eu2005,query_dense_4_65,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,3,2,1,1.333,0.577
eu2005,query_sparse_16_180,16,44,5,3,3.0,2.45,0.471,1.0,0.088,3.938,5.0,3.0,False,True,0.367,5.5,12,2,2,1,15,2,1,1.067,0.258
eu2005,query_sparse_24_156,24,66,10,3,5.0,3.953,0.273,1.0,0.0,8.292,10.0,5.0,False,True,0.239,5.5,18,2,2,1,18,2,1,1.333,0.485
eu2005,query_dense_8_45,8,38,2,3,1.0,1.321,0.772,1.0,0.58,1.625,2.0,1.0,False,True,1.357,9.5,14,6,6,3,8,1,1,1.0,0.0
eu2005,query_sparse_32_79,32,88,9,3,5.0,3.823,0.35,1.0,0.008,7.0,9.0,5.0,False,True,0.177,5.5,12,2,2,1,22,3,1,1.455,0.671
eu2005,query_sparse_16_124,16,44,6,3,3.0,2.542,0.434,1.0,0.027,4.562,6.0,3.0,False,True,0.367,5.5,14,2,2,1,12,3,1,1.333,0.651
eu2005,query_sparse_8_3,8,22,3,3,2.0,1.786,0.669,1.0,0.253,2.625,3.0,2.0,False,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
eu2005,query_sparse_8_13,8,22,5,3,3.0,2.179,0.591,1.0,0.03,4.0,5.0,3.0,False,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
eu2005,query_sparse_32_124,32,88,14,3,7.0,5.639,0.245,1.0,0.0,11.062,14.0,7.0,False,True,0.177,5.5,12,2,2,1,21,3,1,1.524,0.68
eu2005,query_sparse_16_86,16,44,5,3,3.0,2.583,0.417,1.0,0.078,4.125,5.0,3.0,False,True,0.367,5.5,12,2,2,1,11,4,1,1.455,0.934
eu2005,query_sparse_16_194,16,44,5,3,3.0,2.292,0.443,1.0,0.128,3.75,5.0,3.0,False,True,0.367,5.5,14,2,2,1,13,2,1,1.231,0.439
eu2005,query_sparse_8_145,8,22,3,3,2.0,1.679,0.606,1.0,0.306,2.375,3.0,2.0,False,True,0.786,5.5,12,2,2,1,6,3,1,1.333,0.816
eu2005,query_dense_8_24,8,32,2,3,1.0,1.429,0.693,1.0,0.44,1.75,2.0,1.0,False,True,1.143,8.0,14,4,4,2,7,2,1,1.143,0.378
eu2005,query_sparse_8_33,8,22,4,4,2.0,1.857,0.724,1.0,0.227,3.125,4.0,2.0,True,True,0.786,5.5,8,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_8_64,8,34,2,3,1.0,1.393,0.738,1.0,0.204,1.875,2.0,1.0,False,True,1.214,8.5,14,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_4_195,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
eu2005,query_dense_24_145,24,110,10,3,5.0,3.902,0.363,1.0,0.0,8.0,10.0,5.0,False,True,0.399,9.167,18,2,2,1,20,2,1,1.2,0.41
eu2005,query_sparse_24_117,24,66,6,3,3.0,2.75,0.344,1.0,0.034,4.625,6.0,3.0,False,True,0.239,5.5,20,2,2,1,20,2,1,1.2,0.41
eu2005,query_dense_8_147,8,32,3,3,2.0,1.536,0.722,1.0,0.147,2.5,3.0,2.0,False,True,1.143,8.0,12,2,2,1,8,1,1,1.0,0.0
eu2005,query_sparse_24_104,24,66,8,3,4.0,3.159,0.378,1.0,0.018,5.708,8.0,4.0,False,True,0.239,5.5,12,2,2,1,20,3,1,1.2,0.523
eu2005,query_dense_24_1,24,174,5,3,3.0,2.572,0.477,1.0,0.001,4.458,5.0,3.0,False,True,0.63,14.5,28,2,2,1,17,2,1,1.412,0.507
eu2005,query_sparse_24_87,24,66,7,3,4.0,3.029,0.522,1.0,0.135,5.292,7.0,4.0,False,True,0.239,5.5,14,2,2,1,19,2,1,1.263,0.452
eu2005,query_sparse_16_189,16,44,5,3,3.0,2.508,0.462,1.0,0.1,4.0,5.0,3.0,False,True,0.367,5.5,10,2,2,1,15,2,1,1.067,0.258
eu2005,query_sparse_16_82,16,44,6,3,3.0,2.675,0.445,1.0,0.029,4.688,6.0,3.0,False,True,0.367,5.5,12,2,2,1,13,3,1,1.231,0.599
eu2005,query_dense_24_177,24,234,5,3,3.0,1.971,0.569,1.0,0.0,4.292,5.0,3.0,False,True,0.848,19.5,38,2,2,1,18,2,1,1.333,0.485
eu2005,query_sparse_32_138,32,88,7,3,4.0,3.236,0.296,1.0,0.022,5.344,7.0,4.0,False,True,0.177,5.5,16,2,2,1,21,3,1,1.524,0.68
eu2005,query_sparse_32_197,32,88,9,3,5.0,4.073,0.297,1.0,0.001,7.375,9.0,5.0,False,True,0.177,5.5,14,2,2,1,23,4,1,1.391,0.722
eu2005,query_sparse_24_176,24,66,6,3,3.0,2.678,0.362,1.0,0.043,4.542,6.0,3.0,False,True,0.239,5.5,20,2,2,1,17,3,1,1.412,0.618
eu2005,query_sparse_24_7,24,66,7,3,4.0,2.877,0.346,1.0,0.012,5.333,7.0,4.0,False,True,0.239,5.5,20,2,2,1,15,3,1,1.6,0.737
eu2005,query_sparse_32_140,32,88,10,3,5.0,4.444,0.244,1.0,0.001,8.062,10.0,5.0,False,True,0.177,5.5,14,2,2,1,25,3,1,1.28,0.542
eu2005,query_dense_4_56,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
eu2005,query_dense_16_139,16,78,3,3,2.0,1.75,0.49,1.0,0.27,2.688,3.0,2.0,False,True,0.65,9.75,26,4,4,2,15,2,1,1.067,0.258
eu2005,query_sparse_24_106,24,66,9,3,5.0,3.623,0.333,1.0,0.001,6.833,9.0,5.0,False,True,0.239,5.5,12,2,2,1,17,3,1,1.412,0.618
eu2005,query_sparse_24_42,24,66,5,3,3.0,2.833,0.353,1.0,0.072,4.417,5.0,3.0,False,True,0.239,5.5,14,2,2,1,18,3,1,1.333,0.594
eu2005,query_sparse_32_190,32,88,14,3,7.0,5.655,0.238,1.0,0.0,10.938,14.0,7.0,False,True,0.177,5.5,14,2,2,1,20,4,1,1.6,0.883
eu2005,query_sparse_8_105,8,22,3,3,2.0,1.714,0.648,1.0,0.326,2.5,3.0,2.0,False,True,0.786,5.5,10,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_32_117,32,148,8,3,4.0,3.496,0.28,1.0,0.002,6.5,8.0,4.0,False,True,0.298,9.25,22,4,2,1,21,5,1,1.524,0.981
eu2005,query_sparse_8_50,8,22,3,3,2.0,1.679,0.598,1.0,0.299,2.375,3.0,2.0,False,True,0.786,5.5,12,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_16_146,16,96,3,3,2.0,1.683,0.525,1.0,0.052,2.688,3.0,2.0,False,True,0.8,12.0,28,2,2,1,11,3,1,1.455,0.82
eu2005,query_sparse_16_25,16,44,5,3,3.0,2.392,0.411,1.0,0.057,3.812,5.0,3.0,False,True,0.367,5.5,14,2,2,1,14,2,1,1.143,0.363
eu2005,query_sparse_24_8,24,66,9,3,5.0,3.996,0.269,1.0,0.004,7.208,9.0,5.0,False,True,0.239,5.5,12,2,2,1,20,2,1,1.2,0.41
eu2005,query_sparse_24_127,24,66,11,3,6.0,4.109,0.28,1.0,0.001,8.25,11.0,6.0,False,True,0.239,5.5,10,2,2,1,17,3,1,1.412,0.712
eu2005,query_dense_24_75,24,234,3,3,2.0,1.598,0.587,1.0,0.098,2.292,3.0,2.0,False,True,0.848,19.5,44,6,6,1,16,3,1,1.5,0.632
eu2005,query_dense_32_197,32,278,8,3,4.0,2.764,0.457,1.0,0.001,5.938,8.0,4.0,False,True,0.56,17.375,32,2,2,1,23,4,1,1.391,0.722
eu2005,query_dense_16_153,16,86,5,3,3.0,2.217,0.535,1.0,0.002,4.312,5.0,3.0,False,True,0.717,10.75,22,2,2,1,10,3,1,1.6,0.843
eu2005,query_sparse_24_30,24,66,5,3,3.0,2.525,0.27,1.0,0.03,4.167,5.0,3.0,False,True,0.239,5.5,28,2,2,1,18,3,1,1.333,0.594
eu2005,query_dense_8_27,8,40,2,3,1.0,1.286,0.792,1.0,0.563,1.625,2.0,1.0,False,True,1.429,10.0,14,6,6,3,6,2,1,1.333,0.516
eu2005,query_dense_24_16,24,276,3,3,2.0,1.551,0.613,1.0,0.07,2.625,3.0,2.0,False,True,1.0,23.0,44,4,4,2,21,2,1,1.143,0.359
eu2005,query_dense_8_158,8,32,2,3,1.0,1.429,0.688,1.0,0.444,1.75,2.0,1.0,False,True,1.143,8.0,14,4,4,2,8,1,1,1.0,0.0
eu2005,query_sparse_16_103,16,44,8,3,4.0,3.433,0.33,1.0,0.009,6.375,8.0,4.0,False,True,0.367,5.5,10,2,2,1,15,2,1,1.067,0.258
eu2005,query_dense_24_58,24,98,6,3,3.0,2.822,0.555,1.0,0.092,4.792,6.0,3.0,False,True,0.355,8.167,12,4,4,1,16,3,1,1.5,0.632
eu2005,query_dense_32_77,32,510,2,3,1.0,1.486,0.625,1.0,0.442,1.812,2.0,1.0,False,True,1.028,31.875,62,18,18,9,21,3,1,1.524,0.68
eu2005,query_dense_4_75,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
eu2005,query_dense_32_101,32,226,3,3,2.0,1.815,0.367,1.0,0.031,2.688,3.0,2.0,False,True,0.456,14.125,60,2,2,1,21,5,1,1.524,0.981
eu2005,query_sparse_24_5,24,66,6,3,3.0,2.928,0.278,1.0,0.043,4.958,6.0,3.0,False,True,0.239,5.5,20,2,2,1,19,2,1,1.263,0.452
eu2005,query_sparse_32_32,32,88,11,3,6.0,4.22,0.39,1.0,0.001,8.219,11.0,6.0,False,True,0.177,5.5,14,2,2,1,20,3,1,1.6,0.754
eu2005,query_dense_24_110,24,194,4,3,2.0,1.757,0.469,1.0,0.066,3.0,4.0,2.0,False,True,0.703,16.167,42,4,4,2,18,3,1,1.333,0.594
eu2005,query_sparse_32_112,32,88,13,3,7.0,4.849,0.247,1.0,0.0,9.656,13.0,7.0,False,True,0.177,5.5,12,2,2,1,22,3,1,1.455,0.739
eu2005,query_sparse_8_36,8,22,3,3,2.0,1.75,0.662,1.0,0.301,2.5,3.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
eu2005,query_dense_4_110,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
eu2005,query_dense_8_131,8,40,2,3,1.0,1.286,0.796,1.0,0.559,1.625,2.0,1.0,False,True,1.429,10.0,14,6,6,3,8,1,1,1.0,0.0
eu2005,query_dense_16_163,16,112,3,3,2.0,1.608,0.595,1.0,0.112,2.625,3.0,2.0,False,True,0.933,14.0,28,4,4,2,14,2,1,1.143,0.363
eu2005,query_dense_16_197,16,106,2,3,1.0,1.558,0.575,1.0,0.147,1.938,2.0,1.0,False,True,0.883,13.25,30,4,4,1,12,5,1,1.333,1.155
eu2005,query_dense_8_28,8,32,2,3,1.0,1.429,0.683,1.0,0.577,1.75,2.0,1.0,False,True,1.143,8.0,14,6,6,2,8,1,1,1.0,0.0
eu2005,query_dense_4_26,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
eu2005,query_dense_24_165,24,338,2,3,2.0,1.388,0.741,1.0,0.587,2.0,2.0,2.0,False,True,1.225,28.167,40,20,20,10,18,2,1,1.333,0.485
eu2005,query_dense_24_188,24,278,4,3,2.0,1.627,0.66,1.0,0.094,2.917,4.0,2.0,False,True,1.007,23.167,36,4,4,2,20,2,1,1.2,0.41
eu2005,query_sparse_8_28,8,22,3,3,2.0,1.786,0.607,1.0,0.186,2.625,3.0,2.0,False,True,0.786,5.5,10,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_32_109,32,604,3,3,2.0,1.429,0.728,1.0,0.129,2.531,3.0,2.0,False,True,1.218,37.75,54,8,8,4,21,3,1,1.524,0.68
eu2005,query_dense_24_60,24,128,7,3,4.0,3.413,0.37,1.0,0.0,6.042,7.0,4.0,False,True,0.464,10.667,18,4,2,1,17,4,1,1.412,0.939
eu2005,query_dense_16_73,16,148,2,3,1.0,1.383,0.71,1.0,0.534,1.688,2.0,1.0,False,True,1.233,18.5,30,12,12,5,13,2,1,1.231,0.439
eu2005,query_dense_16_14,16,86,5,3,3.0,1.992,0.509,1.0,0.008,3.875,5.0,3.0,False,True,0.717,10.75,24,2,2,1,14,3,1,1.143,0.535
eu2005,query_sparse_8_23,8,22,3,3,2.0,1.821,0.597,1.0,0.175,2.625,3.0,2.0,False,True,0.786,5.5,10,2,2,1,8,1,1,1.0,0.0
eu2005,query_dense_24_143,24,262,3,3,2.0,1.547,0.607,1.0,0.376,2.292,3.0,2.0,False,True,0.949,21.833,44,10,10,5,16,3,1,1.5,0.816
eu2005,query_dense_24_182,24,84,12,3,6.0,4.12,0.31,1.0,0.0,9.167,12.0,6.0,False,True,0.304,7.0,16,2,2,1,15,3,1,1.6,0.737
eu2005,query_dense_4_156,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
eu2005,query_dense_4_131,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
eu2005,query_dense_8_97,8,32,2,3,1.0,1.429,0.688,1.0,0.444,1.75,2.0,1.0,False,True,1.143,8.0,14,4,4,2,7,2,1,1.143,0.378
eu2005,query_dense_24_62,24,194,2,3,1.0,1.649,0.482,1.0,0.105,1.958,2.0,1.0,False,True,0.703,16.167,46,4,4,1,14,3,1,1.714,0.825
eu2005,query_sparse_32_76,32,88,8,3,4.0,3.421,0.302,1.0,0.01,6.062,8.0,4.0,False,True,0.177,5.5,14,2,2,1,23,2,1,1.391,0.499
eu2005,query_sparse_24_179,24,66,14,3,7.0,5.645,0.241,1.0,0.0,11.125,14.0,7.0,False,True,0.239,5.5,14,2,2,1,18,3,1,1.333,0.594
eu2005,query_sparse_16_121,16,44,7,3,4.0,3.05,0.371,1.0,0.002,5.688,7.0,4.0,False,True,0.367,5.5,12,2,2,1,11,2,1,1.455,0.522
eu2005,query_dense_24_116,24,104,11,3,6.0,3.714,0.363,1.0,0.0,7.875,11.0,6.0,False,True,0.377,8.667,24,2,2,1,14,3,1,1.714,0.726
eu2005,query_dense_24_171,24,414,2,3,1.0,1.25,0.809,1.0,0.593,1.625,2.0,1.0,False,True,1.5,34.5,46,22,22,11,17,3,1,1.412,0.618
eu2005,query_sparse_8_109,8,22,4,3,2.0,1.929,0.591,1.0,0.079,3.25,4.0,2.0,False,True,0.786,5.5,10,2,2,1,7,2,1,1.143,0.378
eu2005,query_sparse_8_136,8,22,3,3,2.0,1.786,0.687,1.0,0.284,2.625,3.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
